"incident_count","year_value","month_value","offense_desc","total_incidents_by_year","avg_incidents_by_month"
2,2021,9,"Bad Checks   ",30,3.3333333333333333
4,2021,8,"Bad Checks   ",30,3.3333333333333333
2,2021,7,"Bad Checks   ",30,3.3333333333333333
1,2021,6,"Bad Checks   ",30,3.3333333333333333
3,2021,4,"Bad Checks   ",30,3.3333333333333333
2,2021,3,"Bad Checks   ",30,3.3333333333333333
4,2021,2,"Bad Checks   ",30,3.3333333333333333
7,2021,1,"Bad Checks   ",30,3.3333333333333333
5,2020,12,"Bad Checks   ",32,3.5555555555555556
8,2020,11,"Bad Checks   ",32,3.5555555555555556
2,2020,10,"Bad Checks   ",32,3.5555555555555556
1,2020,6,"Bad Checks   ",32,3.5555555555555556
2,2020,5,"Bad Checks   ",32,3.5555555555555556
4,2020,4,"Bad Checks   ",32,3.5555555555555556
1,2020,3,"Bad Checks   ",32,3.5555555555555556
4,2020,2,"Bad Checks   ",32,3.5555555555555556
5,2020,1,"Bad Checks   ",32,3.5555555555555556
3,2019,12,"Bad Checks   ",48,4.0000000000000000
3,2019,11,"Bad Checks   ",48,4.0000000000000000
1,2019,10,"Bad Checks   ",48,4.0000000000000000
5,2019,9,"Bad Checks   ",48,4.0000000000000000
9,2019,8,"Bad Checks   ",48,4.0000000000000000
6,2019,7,"Bad Checks   ",48,4.0000000000000000
4,2019,6,"Bad Checks   ",48,4.0000000000000000
3,2019,5,"Bad Checks   ",48,4.0000000000000000
6,2019,4,"Bad Checks   ",48,4.0000000000000000
2,2019,3,"Bad Checks   ",48,4.0000000000000000
3,2019,2,"Bad Checks   ",48,4.0000000000000000
3,2019,1,"Bad Checks   ",48,4.0000000000000000
2,2018,12,"Bad Checks   ",83,6.9166666666666667
4,2018,11,"Bad Checks   ",83,6.9166666666666667
12,2018,10,"Bad Checks   ",83,6.9166666666666667
3,2018,9,"Bad Checks   ",83,6.9166666666666667
5,2018,8,"Bad Checks   ",83,6.9166666666666667
12,2018,7,"Bad Checks   ",83,6.9166666666666667
5,2018,6,"Bad Checks   ",83,6.9166666666666667
5,2018,5,"Bad Checks   ",83,6.9166666666666667
11,2018,4,"Bad Checks   ",83,6.9166666666666667
7,2018,3,"Bad Checks   ",83,6.9166666666666667
8,2018,2,"Bad Checks   ",83,6.9166666666666667
9,2018,1,"Bad Checks   ",83,6.9166666666666667
5,2017,12,"Bad Checks   ",100,8.3333333333333333
7,2017,11,"Bad Checks   ",100,8.3333333333333333
4,2017,10,"Bad Checks   ",100,8.3333333333333333
6,2017,9,"Bad Checks   ",100,8.3333333333333333
10,2017,8,"Bad Checks   ",100,8.3333333333333333
13,2017,7,"Bad Checks   ",100,8.3333333333333333
11,2017,6,"Bad Checks   ",100,8.3333333333333333
10,2017,5,"Bad Checks   ",100,8.3333333333333333
11,2017,4,"Bad Checks   ",100,8.3333333333333333
8,2017,3,"Bad Checks   ",100,8.3333333333333333
5,2017,2,"Bad Checks   ",100,8.3333333333333333
10,2017,1,"Bad Checks   ",100,8.3333333333333333
12,2016,12,"Bad Checks   ",94,7.8333333333333333
8,2016,11,"Bad Checks   ",94,7.8333333333333333
7,2016,10,"Bad Checks   ",94,7.8333333333333333
5,2016,9,"Bad Checks   ",94,7.8333333333333333
6,2016,8,"Bad Checks   ",94,7.8333333333333333
11,2016,7,"Bad Checks   ",94,7.8333333333333333
8,2016,6,"Bad Checks   ",94,7.8333333333333333
5,2016,5,"Bad Checks   ",94,7.8333333333333333
12,2016,4,"Bad Checks   ",94,7.8333333333333333
6,2016,3,"Bad Checks   ",94,7.8333333333333333
6,2016,2,"Bad Checks   ",94,7.8333333333333333
8,2016,1,"Bad Checks   ",94,7.8333333333333333
10,2015,12,"Bad Checks   ",129,10.7500000000000000
8,2015,11,"Bad Checks   ",129,10.7500000000000000
12,2015,10,"Bad Checks   ",129,10.7500000000000000
8,2015,9,"Bad Checks   ",129,10.7500000000000000
2,2015,8,"Bad Checks   ",129,10.7500000000000000
11,2015,7,"Bad Checks   ",129,10.7500000000000000
15,2015,6,"Bad Checks   ",129,10.7500000000000000
16,2015,5,"Bad Checks   ",129,10.7500000000000000
15,2015,4,"Bad Checks   ",129,10.7500000000000000
16,2015,3,"Bad Checks   ",129,10.7500000000000000
9,2015,2,"Bad Checks   ",129,10.7500000000000000
7,2015,1,"Bad Checks   ",129,10.7500000000000000
1,2018,6,"Betting or Wagering",4,1.00000000000000000000
1,2018,5,"Betting or Wagering",4,1.00000000000000000000
1,2018,4,"Betting or Wagering",4,1.00000000000000000000
1,2018,1,"Betting or Wagering",4,1.00000000000000000000
2,2017,10,"Betting or Wagering",4,2.0000000000000000
2,2017,2,"Betting or Wagering",4,2.0000000000000000
1,2016,10,"Betting or Wagering",5,1.2500000000000000
1,2016,8,"Betting or Wagering",5,1.2500000000000000
1,2016,7,"Betting or Wagering",5,1.2500000000000000
2,2016,6,"Betting or Wagering",5,1.2500000000000000
1,2015,11,"Betting or Wagering",8,1.3333333333333333
2,2015,10,"Betting or Wagering",8,1.3333333333333333
1,2015,8,"Betting or Wagering",8,1.3333333333333333
1,2015,7,"Betting or Wagering",8,1.3333333333333333
1,2015,6,"Betting or Wagering",8,1.3333333333333333
2,2015,1,"Betting or Wagering",8,1.3333333333333333
1,2020,9,"Bribery    ",1,1.00000000000000000000
1,2019,10,"Bribery    ",2,1.00000000000000000000
1,2019,5,"Bribery    ",2,1.00000000000000000000
1,2018,10,"Bribery    ",1,1.00000000000000000000
1,2017,5,"Bribery    ",1,1.00000000000000000000
1,2016,7,"Bribery    ",2,1.00000000000000000000
1,2016,4,"Bribery    ",2,1.00000000000000000000
1,2015,2,"Bribery    ",1,1.00000000000000000000
157,2022,5,"Burglary or BE",1579,315.8000000000000000
364,2022,4,"Burglary or BE",1579,315.8000000000000000
354,2022,3,"Burglary or BE",1579,315.8000000000000000
309,2022,2,"Burglary or BE",1579,315.8000000000000000
395,2022,1,"Burglary or BE",1579,315.8000000000000000
394,2021,12,"Burglary or BE",4276,356.3333333333333333
407,2021,11,"Burglary or BE",4276,356.3333333333333333
403,2021,10,"Burglary or BE",4276,356.3333333333333333
356,2021,9,"Burglary or BE",4276,356.3333333333333333
437,2021,8,"Burglary or BE",4276,356.3333333333333333
441,2021,7,"Burglary or BE",4276,356.3333333333333333
384,2021,6,"Burglary or BE",4276,356.3333333333333333
322,2021,5,"Burglary or BE",4276,356.3333333333333333
305,2021,4,"Burglary or BE",4276,356.3333333333333333
262,2021,3,"Burglary or BE",4276,356.3333333333333333
251,2021,2,"Burglary or BE",4276,356.3333333333333333
314,2021,1,"Burglary or BE",4276,356.3333333333333333
336,2020,12,"Burglary or BE",4362,363.5000000000000000
421,2020,11,"Burglary or BE",4362,363.5000000000000000
464,2020,10,"Burglary or BE",4362,363.5000000000000000
404,2020,9,"Burglary or BE",4362,363.5000000000000000
396,2020,8,"Burglary or BE",4362,363.5000000000000000
360,2020,7,"Burglary or BE",4362,363.5000000000000000
326,2020,6,"Burglary or BE",4362,363.5000000000000000
314,2020,5,"Burglary or BE",4362,363.5000000000000000
329,2020,4,"Burglary or BE",4362,363.5000000000000000
365,2020,3,"Burglary or BE",4362,363.5000000000000000
295,2020,2,"Burglary or BE",4362,363.5000000000000000
352,2020,1,"Burglary or BE",4362,363.5000000000000000
287,2019,12,"Burglary or BE",4231,352.5833333333333333
377,2019,11,"Burglary or BE",4231,352.5833333333333333
360,2019,10,"Burglary or BE",4231,352.5833333333333333
328,2019,9,"Burglary or BE",4231,352.5833333333333333
340,2019,8,"Burglary or BE",4231,352.5833333333333333
412,2019,7,"Burglary or BE",4231,352.5833333333333333
375,2019,6,"Burglary or BE",4231,352.5833333333333333
422,2019,5,"Burglary or BE",4231,352.5833333333333333
390,2019,4,"Burglary or BE",4231,352.5833333333333333
298,2019,3,"Burglary or BE",4231,352.5833333333333333
285,2019,2,"Burglary or BE",4231,352.5833333333333333
357,2019,1,"Burglary or BE",4231,352.5833333333333333
405,2018,12,"Burglary or BE",4349,362.4166666666666667
376,2018,11,"Burglary or BE",4349,362.4166666666666667
356,2018,10,"Burglary or BE",4349,362.4166666666666667
365,2018,9,"Burglary or BE",4349,362.4166666666666667
445,2018,8,"Burglary or BE",4349,362.4166666666666667
414,2018,7,"Burglary or BE",4349,362.4166666666666667
358,2018,6,"Burglary or BE",4349,362.4166666666666667
371,2018,5,"Burglary or BE",4349,362.4166666666666667
340,2018,4,"Burglary or BE",4349,362.4166666666666667
292,2018,3,"Burglary or BE",4349,362.4166666666666667
275,2018,2,"Burglary or BE",4349,362.4166666666666667
352,2018,1,"Burglary or BE",4349,362.4166666666666667
416,2017,12,"Burglary or BE",5027,418.9166666666666667
361,2017,11,"Burglary or BE",5027,418.9166666666666667
431,2017,10,"Burglary or BE",5027,418.9166666666666667
484,2017,9,"Burglary or BE",5027,418.9166666666666667
467,2017,8,"Burglary or BE",5027,418.9166666666666667
519,2017,7,"Burglary or BE",5027,418.9166666666666667
429,2017,6,"Burglary or BE",5027,418.9166666666666667
454,2017,5,"Burglary or BE",5027,418.9166666666666667
400,2017,4,"Burglary or BE",5027,418.9166666666666667
339,2017,3,"Burglary or BE",5027,418.9166666666666667
330,2017,2,"Burglary or BE",5027,418.9166666666666667
397,2017,1,"Burglary or BE",5027,418.9166666666666667
431,2016,12,"Burglary or BE",5482,456.8333333333333333
400,2016,11,"Burglary or BE",5482,456.8333333333333333
545,2016,10,"Burglary or BE",5482,456.8333333333333333
480,2016,9,"Burglary or BE",5482,456.8333333333333333
401,2016,8,"Burglary or BE",5482,456.8333333333333333
431,2016,7,"Burglary or BE",5482,456.8333333333333333
399,2016,6,"Burglary or BE",5482,456.8333333333333333
491,2016,5,"Burglary or BE",5482,456.8333333333333333
550,2016,4,"Burglary or BE",5482,456.8333333333333333
477,2016,3,"Burglary or BE",5482,456.8333333333333333
427,2016,2,"Burglary or BE",5482,456.8333333333333333
450,2016,1,"Burglary or BE",5482,456.8333333333333333
601,2015,12,"Burglary or BE",6119,509.9166666666666667
516,2015,11,"Burglary or BE",6119,509.9166666666666667
591,2015,10,"Burglary or BE",6119,509.9166666666666667
529,2015,9,"Burglary or BE",6119,509.9166666666666667
611,2015,8,"Burglary or BE",6119,509.9166666666666667
534,2015,7,"Burglary or BE",6119,509.9166666666666667
426,2015,6,"Burglary or BE",6119,509.9166666666666667
467,2015,5,"Burglary or BE",6119,509.9166666666666667
508,2015,4,"Burglary or BE",6119,509.9166666666666667
432,2015,3,"Burglary or BE",6119,509.9166666666666667
400,2015,2,"Burglary or BE",6119,509.9166666666666667
504,2015,1,"Burglary or BE",6119,509.9166666666666667
6,2022,5,"Counterfeiting or Forgery    ",152,30.4000000000000000
36,2022,4,"Counterfeiting or Forgery    ",152,30.4000000000000000
26,2022,3,"Counterfeiting or Forgery    ",152,30.4000000000000000
52,2022,2,"Counterfeiting or Forgery    ",152,30.4000000000000000
32,2022,1,"Counterfeiting or Forgery    ",152,30.4000000000000000
55,2021,12,"Counterfeiting or Forgery    ",454,37.8333333333333333
43,2021,11,"Counterfeiting or Forgery    ",454,37.8333333333333333
37,2021,10,"Counterfeiting or Forgery    ",454,37.8333333333333333
41,2021,9,"Counterfeiting or Forgery    ",454,37.8333333333333333
35,2021,8,"Counterfeiting or Forgery    ",454,37.8333333333333333
30,2021,7,"Counterfeiting or Forgery    ",454,37.8333333333333333
26,2021,6,"Counterfeiting or Forgery    ",454,37.8333333333333333
29,2021,5,"Counterfeiting or Forgery    ",454,37.8333333333333333
25,2021,4,"Counterfeiting or Forgery    ",454,37.8333333333333333
40,2021,3,"Counterfeiting or Forgery    ",454,37.8333333333333333
40,2021,2,"Counterfeiting or Forgery    ",454,37.8333333333333333
53,2021,1,"Counterfeiting or Forgery    ",454,37.8333333333333333
54,2020,12,"Counterfeiting or Forgery    ",559,46.5833333333333333
42,2020,11,"Counterfeiting or Forgery    ",559,46.5833333333333333
50,2020,10,"Counterfeiting or Forgery    ",559,46.5833333333333333
42,2020,9,"Counterfeiting or Forgery    ",559,46.5833333333333333
49,2020,8,"Counterfeiting or Forgery    ",559,46.5833333333333333
49,2020,7,"Counterfeiting or Forgery    ",559,46.5833333333333333
35,2020,6,"Counterfeiting or Forgery    ",559,46.5833333333333333
43,2020,5,"Counterfeiting or Forgery    ",559,46.5833333333333333
32,2020,4,"Counterfeiting or Forgery    ",559,46.5833333333333333
38,2020,3,"Counterfeiting or Forgery    ",559,46.5833333333333333
68,2020,2,"Counterfeiting or Forgery    ",559,46.5833333333333333
57,2020,1,"Counterfeiting or Forgery    ",559,46.5833333333333333
93,2019,12,"Counterfeiting or Forgery    ",884,73.6666666666666667
67,2019,11,"Counterfeiting or Forgery    ",884,73.6666666666666667
56,2019,10,"Counterfeiting or Forgery    ",884,73.6666666666666667
67,2019,9,"Counterfeiting or Forgery    ",884,73.6666666666666667
104,2019,8,"Counterfeiting or Forgery    ",884,73.6666666666666667
93,2019,7,"Counterfeiting or Forgery    ",884,73.6666666666666667
87,2019,6,"Counterfeiting or Forgery    ",884,73.6666666666666667
75,2019,5,"Counterfeiting or Forgery    ",884,73.6666666666666667
72,2019,4,"Counterfeiting or Forgery    ",884,73.6666666666666667
49,2019,3,"Counterfeiting or Forgery    ",884,73.6666666666666667
52,2019,2,"Counterfeiting or Forgery    ",884,73.6666666666666667
69,2019,1,"Counterfeiting or Forgery    ",884,73.6666666666666667
73,2018,12,"Counterfeiting or Forgery    ",904,75.3333333333333333
94,2018,11,"Counterfeiting or Forgery    ",904,75.3333333333333333
70,2018,10,"Counterfeiting or Forgery    ",904,75.3333333333333333
62,2018,9,"Counterfeiting or Forgery    ",904,75.3333333333333333
78,2018,8,"Counterfeiting or Forgery    ",904,75.3333333333333333
95,2018,7,"Counterfeiting or Forgery    ",904,75.3333333333333333
74,2018,6,"Counterfeiting or Forgery    ",904,75.3333333333333333
88,2018,5,"Counterfeiting or Forgery    ",904,75.3333333333333333
76,2018,4,"Counterfeiting or Forgery    ",904,75.3333333333333333
76,2018,3,"Counterfeiting or Forgery    ",904,75.3333333333333333
65,2018,2,"Counterfeiting or Forgery    ",904,75.3333333333333333
53,2018,1,"Counterfeiting or Forgery    ",904,75.3333333333333333
60,2017,12,"Counterfeiting or Forgery    ",822,68.5000000000000000
68,2017,11,"Counterfeiting or Forgery    ",822,68.5000000000000000
54,2017,10,"Counterfeiting or Forgery    ",822,68.5000000000000000
77,2017,9,"Counterfeiting or Forgery    ",822,68.5000000000000000
94,2017,8,"Counterfeiting or Forgery    ",822,68.5000000000000000
67,2017,7,"Counterfeiting or Forgery    ",822,68.5000000000000000
82,2017,6,"Counterfeiting or Forgery    ",822,68.5000000000000000
71,2017,5,"Counterfeiting or Forgery    ",822,68.5000000000000000
65,2017,4,"Counterfeiting or Forgery    ",822,68.5000000000000000
55,2017,3,"Counterfeiting or Forgery    ",822,68.5000000000000000
62,2017,2,"Counterfeiting or Forgery    ",822,68.5000000000000000
67,2017,1,"Counterfeiting or Forgery    ",822,68.5000000000000000
79,2016,12,"Counterfeiting or Forgery    ",859,71.5833333333333333
65,2016,11,"Counterfeiting or Forgery    ",859,71.5833333333333333
47,2016,10,"Counterfeiting or Forgery    ",859,71.5833333333333333
56,2016,9,"Counterfeiting or Forgery    ",859,71.5833333333333333
91,2016,8,"Counterfeiting or Forgery    ",859,71.5833333333333333
78,2016,7,"Counterfeiting or Forgery    ",859,71.5833333333333333
54,2016,6,"Counterfeiting or Forgery    ",859,71.5833333333333333
73,2016,5,"Counterfeiting or Forgery    ",859,71.5833333333333333
100,2016,4,"Counterfeiting or Forgery    ",859,71.5833333333333333
65,2016,3,"Counterfeiting or Forgery    ",859,71.5833333333333333
70,2016,2,"Counterfeiting or Forgery    ",859,71.5833333333333333
81,2016,1,"Counterfeiting or Forgery    ",859,71.5833333333333333
82,2015,12,"Counterfeiting or Forgery    ",982,81.8333333333333333
80,2015,11,"Counterfeiting or Forgery    ",982,81.8333333333333333
70,2015,10,"Counterfeiting or Forgery    ",982,81.8333333333333333
89,2015,9,"Counterfeiting or Forgery    ",982,81.8333333333333333
103,2015,8,"Counterfeiting or Forgery    ",982,81.8333333333333333
100,2015,7,"Counterfeiting or Forgery    ",982,81.8333333333333333
75,2015,6,"Counterfeiting or Forgery    ",982,81.8333333333333333
79,2015,5,"Counterfeiting or Forgery    ",982,81.8333333333333333
56,2015,4,"Counterfeiting or Forgery    ",982,81.8333333333333333
102,2015,3,"Counterfeiting or Forgery    ",982,81.8333333333333333
80,2015,2,"Counterfeiting or Forgery    ",982,81.8333333333333333
66,2015,1,"Counterfeiting or Forgery    ",982,81.8333333333333333
32,2022,5,"Credit Card or ATM",554,110.8000000000000000
128,2022,4,"Credit Card or ATM",554,110.8000000000000000
104,2022,3,"Credit Card or ATM",554,110.8000000000000000
123,2022,2,"Credit Card or ATM",554,110.8000000000000000
167,2022,1,"Credit Card or ATM",554,110.8000000000000000
155,2021,12,"Credit Card or ATM",1774,147.8333333333333333
183,2021,11,"Credit Card or ATM",1774,147.8333333333333333
153,2021,10,"Credit Card or ATM",1774,147.8333333333333333
151,2021,9,"Credit Card or ATM",1774,147.8333333333333333
177,2021,8,"Credit Card or ATM",1774,147.8333333333333333
169,2021,7,"Credit Card or ATM",1774,147.8333333333333333
171,2021,6,"Credit Card or ATM",1774,147.8333333333333333
173,2021,5,"Credit Card or ATM",1774,147.8333333333333333
111,2021,4,"Credit Card or ATM",1774,147.8333333333333333
134,2021,3,"Credit Card or ATM",1774,147.8333333333333333
74,2021,2,"Credit Card or ATM",1774,147.8333333333333333
123,2021,1,"Credit Card or ATM",1774,147.8333333333333333
173,2020,12,"Credit Card or ATM",1782,148.5000000000000000
158,2020,11,"Credit Card or ATM",1782,148.5000000000000000
153,2020,10,"Credit Card or ATM",1782,148.5000000000000000
152,2020,9,"Credit Card or ATM",1782,148.5000000000000000
226,2020,8,"Credit Card or ATM",1782,148.5000000000000000
126,2020,7,"Credit Card or ATM",1782,148.5000000000000000
149,2020,6,"Credit Card or ATM",1782,148.5000000000000000
108,2020,5,"Credit Card or ATM",1782,148.5000000000000000
116,2020,4,"Credit Card or ATM",1782,148.5000000000000000
148,2020,3,"Credit Card or ATM",1782,148.5000000000000000
130,2020,2,"Credit Card or ATM",1782,148.5000000000000000
143,2020,1,"Credit Card or ATM",1782,148.5000000000000000
168,2019,12,"Credit Card or ATM",2181,181.7500000000000000
194,2019,11,"Credit Card or ATM",2181,181.7500000000000000
170,2019,10,"Credit Card or ATM",2181,181.7500000000000000
177,2019,9,"Credit Card or ATM",2181,181.7500000000000000
194,2019,8,"Credit Card or ATM",2181,181.7500000000000000
188,2019,7,"Credit Card or ATM",2181,181.7500000000000000
192,2019,6,"Credit Card or ATM",2181,181.7500000000000000
161,2019,5,"Credit Card or ATM",2181,181.7500000000000000
167,2019,4,"Credit Card or ATM",2181,181.7500000000000000
192,2019,3,"Credit Card or ATM",2181,181.7500000000000000
157,2019,2,"Credit Card or ATM",2181,181.7500000000000000
221,2019,1,"Credit Card or ATM",2181,181.7500000000000000
